,iso_code,location,date,total_cases,total_deaths,stringency_index,population,Region,Area (sq. mi.),KEYCODE&DATE,DATE,European Union,European Single Market,Week_Num,Month,day,Dates,Cases_x_Area,Cases_x_Pop,Cumulative Deaths_%_Cases,PopMi2,Stringency_Indexed,Econ_Block,Weekly_Cases,Weekly_Deaths,Stringency_Index_L4_L5
3107,ITA,Italy,2020-04-22,183957.0,24648.0,93.52,60461828,WESTERN EUROPE,301230.0,ITA2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.6,0.0,0.1,200.7,5.0,EU,21469.0,3579.0,True
3108,ITA,Italy,2020-04-29,201505.0,27359.0,93.52,60461828,WESTERN EUROPE,301230.0,ITA2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.7,0.0,0.1,200.7,5.0,EU,17548.0,2711.0,True
3131,JAM,Jamaica,2020-03-18,13.0,0.0,71.3,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-03-18,2020-03-18,Member,Member,11,Mar,Wednesday,20200318,0.0,0.0,0.0,269.4,4.0,All_Others,,,True
3132,JAM,Jamaica,2020-03-25,21.0,1.0,75.0,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,0.0,269.4,4.0,All_Others,8.0,1.0,True
3133,JAM,Jamaica,2020-04-01,38.0,1.0,78.7,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,269.4,4.0,All_Others,17.0,0.0,True
3134,JAM,Jamaica,2020-04-08,63.0,3.0,78.7,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.0,269.4,4.0,All_Others,25.0,2.0,True
3135,JAM,Jamaica,2020-04-15,105.0,5.0,80.56,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,0.0,269.4,4.0,All_Others,42.0,2.0,True
3136,JAM,Jamaica,2020-04-22,233.0,6.0,87.04,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,0.0,269.4,4.0,All_Others,128.0,1.0,True
3137,JAM,Jamaica,2020-04-29,381.0,7.0,87.04,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.0,269.4,4.0,All_Others,148.0,1.0,True
3138,JAM,Jamaica,2020-05-06,473.0,9.0,87.04,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.0,0.0,0.0,269.4,4.0,All_Others,92.0,2.0,True
3139,JAM,Jamaica,2020-05-13,507.0,9.0,87.04,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.0,269.4,4.0,All_Others,34.0,0.0,True
3140,JAM,Jamaica,2020-05-20,520.0,9.0,87.04,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.0,0.0,0.0,269.4,4.0,All_Others,13.0,0.0,True
3141,JAM,Jamaica,2020-05-27,564.0,9.0,87.04,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.1,0.0,0.0,269.4,4.0,All_Others,44.0,0.0,True
3142,JAM,Jamaica,2020-06-03,590.0,9.0,76.85,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.1,0.0,0.0,269.4,4.0,All_Others,26.0,0.0,True
3143,JAM,Jamaica,2020-06-10,605.0,10.0,73.15,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.1,0.0,0.0,269.4,4.0,All_Others,15.0,1.0,True
3152,JAM,Jamaica,2020-08-12,1047.0,14.0,71.3,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-08-12,2020-08-12,Member,Member,32,Aug,Wednesday,20200812,0.1,0.0,0.0,269.4,4.0,All_Others,127.0,2.0,True
3153,JAM,Jamaica,2020-08-19,1146.0,14.0,73.15,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-08-19,2020-08-19,Member,Member,33,Aug,Wednesday,20200819,0.1,0.0,0.0,269.4,4.0,All_Others,99.0,0.0,True
3154,JAM,Jamaica,2020-08-26,1732.0,19.0,78.7,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-08-26,2020-08-26,Member,Member,34,Aug,Wednesday,20200826,0.2,0.0,0.0,269.4,4.0,All_Others,586.0,5.0,True
3155,JAM,Jamaica,2020-09-02,2683.0,24.0,78.7,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-09-02,2020-09-02,Member,Member,35,Sep,Wednesday,20200902,0.2,0.0,0.0,269.4,4.0,All_Others,951.0,5.0,True
3156,JAM,Jamaica,2020-09-09,3323.0,36.0,78.7,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-09-09,2020-09-09,Member,Member,36,Sep,Wednesday,20200909,0.3,0.0,0.0,269.4,4.0,All_Others,640.0,12.0,True
3157,JAM,Jamaica,2020-09-16,4042.0,46.0,78.7,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-09-16,2020-09-16,Member,Member,37,Sep,Wednesday,20200916,0.4,0.0,0.0,269.4,4.0,All_Others,719.0,10.0,True
3158,JAM,Jamaica,2020-09-23,5251.0,75.0,78.7,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-09-23,2020-09-23,Member,Member,38,Sep,Wednesday,20200923,0.5,0.0,0.0,269.4,4.0,All_Others,1209.0,29.0,True
3159,JAM,Jamaica,2020-09-30,6382.0,100.0,78.7,2961161,LATIN AMER. & CARIB,10991.0,JAM2020-09-30,2020-09-30,Member,Member,39,Sep,Wednesday,20200930,0.6,0.0,0.0,269.4,4.0,All_Others,1131.0,25.0,True
3228,JOR,Jordan,2020-03-18,35.0,0.0,100.0,10203140,NEAR EAST,92300.0,JOR2020-03-18,2020-03-18,Member,Member,11,Mar,Wednesday,20200318,0.0,0.0,0.0,110.5,5.0,All_Others,35.0,0.0,True
3229,JOR,Jordan,2020-03-25,127.0,0.0,100.0,10203140,NEAR EAST,92300.0,JOR2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,0.0,110.5,5.0,All_Others,92.0,0.0,True
3230,JOR,Jordan,2020-04-01,274.0,5.0,100.0,10203140,NEAR EAST,92300.0,JOR2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,110.5,5.0,All_Others,147.0,5.0,True
3231,JOR,Jordan,2020-04-08,349.0,6.0,100.0,10203140,NEAR EAST,92300.0,JOR2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.0,110.5,5.0,All_Others,75.0,1.0,True
3232,JOR,Jordan,2020-04-15,397.0,7.0,100.0,10203140,NEAR EAST,92300.0,JOR2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,0.0,110.5,5.0,All_Others,48.0,1.0,True
3233,JOR,Jordan,2020-04-22,425.0,7.0,96.3,10203140,NEAR EAST,92300.0,JOR2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,0.0,110.5,5.0,All_Others,28.0,0.0,True
3234,JOR,Jordan,2020-04-29,449.0,8.0,89.81,10203140,NEAR EAST,92300.0,JOR2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.0,110.5,4.0,All_Others,24.0,1.0,True
3235,JOR,Jordan,2020-05-06,471.0,9.0,87.04,10203140,NEAR EAST,92300.0,JOR2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.0,0.0,0.0,110.5,4.0,All_Others,22.0,1.0,True
3236,JOR,Jordan,2020-05-13,576.0,9.0,77.78,10203140,NEAR EAST,92300.0,JOR2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.0,110.5,4.0,All_Others,105.0,0.0,True
3237,JOR,Jordan,2020-05-20,649.0,9.0,77.78,10203140,NEAR EAST,92300.0,JOR2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.0,0.0,0.0,110.5,4.0,All_Others,73.0,0.0,True
3238,JOR,Jordan,2020-05-27,718.0,9.0,77.78,10203140,NEAR EAST,92300.0,JOR2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.0,0.0,0.0,110.5,4.0,All_Others,69.0,0.0,True
3239,JOR,Jordan,2020-06-03,755.0,9.0,77.78,10203140,NEAR EAST,92300.0,JOR2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.0,0.0,0.0,110.5,4.0,All_Others,37.0,0.0,True
3258,KAZ,Kazakhstan,2020-03-25,79.0,0.0,80.09,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,0.0,6.9,4.0,All_Others,46.0,0.0,True
3259,KAZ,Kazakhstan,2020-04-01,340.0,1.0,89.35,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,6.9,4.0,All_Others,261.0,1.0,True
3260,KAZ,Kazakhstan,2020-04-08,704.0,6.0,89.35,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.0,6.9,4.0,All_Others,364.0,5.0,True
3261,KAZ,Kazakhstan,2020-04-15,1267.0,14.0,89.35,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,0.0,6.9,4.0,All_Others,563.0,8.0,True
3262,KAZ,Kazakhstan,2020-04-22,2025.0,19.0,89.35,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,0.0,6.9,4.0,All_Others,758.0,5.0,True
3263,KAZ,Kazakhstan,2020-04-29,3063.0,25.0,89.35,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.0,6.9,4.0,All_Others,1038.0,6.0,True
3264,KAZ,Kazakhstan,2020-05-06,4277.0,29.0,89.35,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.0,0.0,0.0,6.9,4.0,All_Others,1214.0,4.0,True
3265,KAZ,Kazakhstan,2020-05-13,5417.0,32.0,81.94,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.0,6.9,4.0,All_Others,1140.0,3.0,True
3266,KAZ,Kazakhstan,2020-05-20,6969.0,35.0,83.8,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.0,0.0,0.0,6.9,4.0,All_Others,1552.0,3.0,True
3267,KAZ,Kazakhstan,2020-05-27,9304.0,37.0,83.8,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.0,0.0,0.0,6.9,4.0,All_Others,2335.0,2.0,True
3268,KAZ,Kazakhstan,2020-06-03,11796.0,44.0,77.31,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.0,0.0,0.0,6.9,4.0,All_Others,2492.0,7.0,True
3269,KAZ,Kazakhstan,2020-06-10,13319.0,61.0,77.31,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.0,0.0,0.0,6.9,4.0,All_Others,1523.0,17.0,True
3270,KAZ,Kazakhstan,2020-06-17,15542.0,88.0,80.09,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.0,0.0,0.0,6.9,4.0,All_Others,2223.0,27.0,True
3271,KAZ,Kazakhstan,2020-06-24,18765.0,134.0,80.09,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,0.0,0.0,0.0,6.9,4.0,All_Others,3223.0,46.0,True
3272,KAZ,Kazakhstan,2020-07-01,41065.0,188.0,80.09,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-07-01,2020-07-01,Member,Member,26,Jul,Wednesday,20200701,0.0,0.0,0.0,6.9,4.0,All_Others,22300.0,54.0,True
3273,KAZ,Kazakhstan,2020-07-08,51059.0,264.0,79.63,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-07-08,2020-07-08,Member,Member,27,Jul,Wednesday,20200708,0.0,0.0,0.0,6.9,4.0,All_Others,9994.0,76.0,True
3274,KAZ,Kazakhstan,2020-07-15,63514.0,375.0,74.07,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-07-15,2020-07-15,Member,Member,28,Jul,Wednesday,20200715,0.0,0.0,0.0,6.9,4.0,All_Others,12455.0,111.0,True
3275,KAZ,Kazakhstan,2020-07-22,75153.0,585.0,74.07,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-07-22,2020-07-22,Member,Member,29,Jul,Wednesday,20200722,0.0,0.0,0.0,6.9,4.0,All_Others,11639.0,210.0,True
3276,KAZ,Kazakhstan,2020-07-29,86192.0,793.0,74.07,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-07-29,2020-07-29,Member,Member,30,Jul,Wednesday,20200729,0.0,0.0,0.0,6.9,4.0,All_Others,11039.0,208.0,True
3277,KAZ,Kazakhstan,2020-08-05,102936.0,1109.0,76.85,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-08-05,2020-08-05,Member,Member,31,Aug,Wednesday,20200805,0.0,0.0,0.0,6.9,4.0,All_Others,16744.0,316.0,True
3278,KAZ,Kazakhstan,2020-08-12,115615.0,1433.0,76.85,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-08-12,2020-08-12,Member,Member,32,Aug,Wednesday,20200812,0.0,0.0,0.0,6.9,4.0,All_Others,12679.0,324.0,True
3279,KAZ,Kazakhstan,2020-08-19,123325.0,1646.0,75.93,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-08-19,2020-08-19,Member,Member,33,Aug,Wednesday,20200819,0.0,0.0,0.0,6.9,4.0,All_Others,7710.0,213.0,True
3280,KAZ,Kazakhstan,2020-08-26,127462.0,1781.0,75.93,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-08-26,2020-08-26,Member,Member,34,Aug,Wednesday,20200826,0.0,0.0,0.0,6.9,4.0,All_Others,4137.0,135.0,True
3281,KAZ,Kazakhstan,2020-09-02,131695.0,1883.0,75.93,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-09-02,2020-09-02,Member,Member,35,Sep,Wednesday,20200902,0.0,0.0,0.0,6.9,4.0,All_Others,4233.0,102.0,True
3282,KAZ,Kazakhstan,2020-09-09,134726.0,1950.0,80.56,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-09-09,2020-09-09,Member,Member,36,Sep,Wednesday,20200909,0.0,0.0,0.0,6.9,4.0,All_Others,3031.0,67.0,True
3283,KAZ,Kazakhstan,2020-09-16,137058.0,2003.0,78.7,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-09-16,2020-09-16,Member,Member,37,Sep,Wednesday,20200916,0.1,0.0,0.0,6.9,4.0,All_Others,2332.0,53.0,True
3284,KAZ,Kazakhstan,2020-09-23,138982.0,2044.0,78.7,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-09-23,2020-09-23,Member,Member,38,Sep,Wednesday,20200923,0.1,0.0,0.0,6.9,4.0,All_Others,1924.0,41.0,True
3285,KAZ,Kazakhstan,2020-09-30,140707.0,2078.0,78.7,18776707,C.W. OF IND. STATES,2717300.0,KAZ2020-09-30,2020-09-30,Member,Member,39,Sep,Wednesday,20200930,0.1,0.0,0.0,6.9,4.0,All_Others,1725.0,34.0,True
3289,KEN,Kenya,2020-04-01,59.0,1.0,87.04,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,92.3,4.0,All_Others,34.0,1.0,True
3290,KEN,Kenya,2020-04-08,172.0,6.0,88.89,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.0,92.3,4.0,All_Others,113.0,5.0,True
3291,KEN,Kenya,2020-04-15,216.0,9.0,88.89,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.0,0.0,0.0,92.3,4.0,All_Others,44.0,3.0,True
3292,KEN,Kenya,2020-04-22,281.0,14.0,88.89,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.0,0.0,0.0,92.3,4.0,All_Others,65.0,5.0,True
3293,KEN,Kenya,2020-04-29,374.0,14.0,88.89,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.0,0.0,0.0,92.3,4.0,All_Others,93.0,0.0,True
3294,KEN,Kenya,2020-05-06,535.0,24.0,88.89,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.0,0.0,0.0,92.3,4.0,All_Others,161.0,10.0,True
3295,KEN,Kenya,2020-05-13,715.0,36.0,88.89,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.0,0.0,0.1,92.3,4.0,All_Others,180.0,12.0,True
3296,KEN,Kenya,2020-05-20,963.0,50.0,88.89,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.0,0.0,0.1,92.3,4.0,All_Others,248.0,14.0,True
3297,KEN,Kenya,2020-05-27,1348.0,52.0,88.89,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.0,0.0,0.0,92.3,4.0,All_Others,385.0,2.0,True
3298,KEN,Kenya,2020-06-03,2093.0,71.0,88.89,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.0,0.0,0.0,92.3,4.0,All_Others,745.0,19.0,True
3299,KEN,Kenya,2020-06-10,2989.0,88.0,88.89,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-06-10,2020-06-10,Member,Member,23,Jun,Wednesday,20200610,0.0,0.0,0.0,92.3,4.0,All_Others,896.0,17.0,True
3300,KEN,Kenya,2020-06-17,3860.0,105.0,88.89,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-06-17,2020-06-17,Member,Member,24,Jun,Wednesday,20200617,0.0,0.0,0.0,92.3,4.0,All_Others,871.0,17.0,True
3301,KEN,Kenya,2020-06-24,4952.0,128.0,84.26,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-06-24,2020-06-24,Member,Member,25,Jun,Wednesday,20200624,0.0,0.0,0.0,92.3,4.0,All_Others,1092.0,23.0,True
3302,KEN,Kenya,2020-07-01,6366.0,148.0,84.26,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-07-01,2020-07-01,Member,Member,26,Jul,Wednesday,20200701,0.0,0.0,0.0,92.3,4.0,All_Others,1414.0,20.0,True
3303,KEN,Kenya,2020-07-08,8250.0,167.0,81.48,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-07-08,2020-07-08,Member,Member,27,Jul,Wednesday,20200708,0.0,0.0,0.0,92.3,4.0,All_Others,1884.0,19.0,True
3304,KEN,Kenya,2020-07-15,10791.0,202.0,81.48,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-07-15,2020-07-15,Member,Member,28,Jul,Wednesday,20200715,0.0,0.0,0.0,92.3,4.0,All_Others,2541.0,35.0,True
3305,KEN,Kenya,2020-07-22,14168.0,250.0,81.48,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-07-22,2020-07-22,Member,Member,29,Jul,Wednesday,20200722,0.0,0.0,0.0,92.3,4.0,All_Others,3377.0,48.0,True
3306,KEN,Kenya,2020-07-29,18581.0,299.0,78.7,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-07-29,2020-07-29,Member,Member,30,Jul,Wednesday,20200729,0.0,0.0,0.0,92.3,4.0,All_Others,4413.0,49.0,True
3307,KEN,Kenya,2020-08-05,23202.0,388.0,73.15,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-08-05,2020-08-05,Member,Member,31,Aug,Wednesday,20200805,0.0,0.0,0.0,92.3,4.0,All_Others,4621.0,89.0,True
3308,KEN,Kenya,2020-08-12,27425.0,438.0,73.15,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-08-12,2020-08-12,Member,Member,32,Aug,Wednesday,20200812,0.0,0.0,0.0,92.3,4.0,All_Others,4223.0,50.0,True
3309,KEN,Kenya,2020-08-19,30636.0,487.0,70.37,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-08-19,2020-08-19,Member,Member,33,Aug,Wednesday,20200819,0.1,0.0,0.0,92.3,4.0,All_Others,3211.0,49.0,True
3310,KEN,Kenya,2020-08-26,32803.0,559.0,70.37,53771300,SUB-SAHARAN AFRICA,582650.0,KEN2020-08-26,2020-08-26,Member,Member,34,Aug,Wednesday,20200826,0.1,0.0,0.0,92.3,4.0,All_Others,2167.0,72.0,True
3316,OWID_KOS,Kosovo,2020-03-18,19.0,0.0,85.19,1932774,,4204.0,OWID_KOS2020-03-18,2020-03-18,Member,Member,11,Mar,Wednesday,20200318,0.0,0.0,0.0,459.7,4.0,All_Others,,,True
3317,OWID_KOS,Kosovo,2020-03-25,63.0,1.0,92.59,1932774,,4204.0,OWID_KOS2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,0.0,459.7,5.0,All_Others,44.0,1.0,True
3318,OWID_KOS,Kosovo,2020-04-01,117.0,1.0,92.59,1932774,,4204.0,OWID_KOS2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,459.7,5.0,All_Others,54.0,0.0,True
3319,OWID_KOS,Kosovo,2020-04-08,210.0,5.0,92.59,1932774,,4204.0,OWID_KOS2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.0,459.7,5.0,All_Others,93.0,4.0,True
3320,OWID_KOS,Kosovo,2020-04-15,395.0,8.0,92.59,1932774,,4204.0,OWID_KOS2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.1,0.0,0.0,459.7,5.0,All_Others,185.0,3.0,True
3321,OWID_KOS,Kosovo,2020-04-22,604.0,17.0,92.59,1932774,,4204.0,OWID_KOS2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.1,0.0,0.0,459.7,5.0,All_Others,209.0,9.0,True
3322,OWID_KOS,Kosovo,2020-04-29,798.0,21.0,92.59,1932774,,4204.0,OWID_KOS2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.2,0.0,0.0,459.7,5.0,All_Others,194.0,4.0,True
3323,OWID_KOS,Kosovo,2020-05-06,856.0,26.0,92.59,1932774,,4204.0,OWID_KOS2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.2,0.0,0.0,459.7,5.0,All_Others,58.0,5.0,True
3324,OWID_KOS,Kosovo,2020-05-13,919.0,29.0,92.59,1932774,,4204.0,OWID_KOS2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.2,0.0,0.0,459.7,5.0,All_Others,63.0,3.0,True
3325,OWID_KOS,Kosovo,2020-05-20,989.0,29.0,87.04,1932774,,4204.0,OWID_KOS2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.2,0.0,0.0,459.7,4.0,All_Others,70.0,0.0,True
3326,OWID_KOS,Kosovo,2020-05-27,1047.0,30.0,87.04,1932774,,4204.0,OWID_KOS2020-05-27,2020-05-27,Member,Member,21,May,Wednesday,20200527,0.2,0.0,0.0,459.7,4.0,All_Others,58.0,1.0,True
3327,OWID_KOS,Kosovo,2020-06-03,1123.0,30.0,73.15,1932774,,4204.0,OWID_KOS2020-06-03,2020-06-03,Member,Member,22,Jun,Wednesday,20200603,0.3,0.0,0.0,459.7,4.0,All_Others,76.0,0.0,True
3355,KWT,Kuwait,2020-03-18,130.0,0.0,74.07,4270563,NEAR EAST,17820.0,KWT2020-03-18,2020-03-18,Member,Member,11,Mar,Wednesday,20200318,0.0,0.0,0.0,239.6,4.0,All_Others,61.0,0.0,True
3356,KWT,Kuwait,2020-03-25,191.0,0.0,81.48,4270563,NEAR EAST,17820.0,KWT2020-03-25,2020-03-25,Member,Member,12,Mar,Wednesday,20200325,0.0,0.0,0.0,239.6,4.0,All_Others,61.0,0.0,True
3357,KWT,Kuwait,2020-04-01,289.0,0.0,81.48,4270563,NEAR EAST,17820.0,KWT2020-04-01,2020-04-01,Member,Member,13,Apr,Wednesday,20200401,0.0,0.0,0.0,239.6,4.0,All_Others,98.0,0.0,True
3358,KWT,Kuwait,2020-04-08,743.0,1.0,93.52,4270563,NEAR EAST,17820.0,KWT2020-04-08,2020-04-08,Member,Member,14,Apr,Wednesday,20200408,0.0,0.0,0.0,239.6,5.0,All_Others,454.0,1.0,True
3359,KWT,Kuwait,2020-04-15,1355.0,3.0,93.52,4270563,NEAR EAST,17820.0,KWT2020-04-15,2020-04-15,Member,Member,15,Apr,Wednesday,20200415,0.1,0.0,0.0,239.6,5.0,All_Others,612.0,2.0,True
3360,KWT,Kuwait,2020-04-22,2080.0,11.0,88.89,4270563,NEAR EAST,17820.0,KWT2020-04-22,2020-04-22,Member,Member,16,Apr,Wednesday,20200422,0.1,0.0,0.0,239.6,4.0,All_Others,725.0,8.0,True
3361,KWT,Kuwait,2020-04-29,3440.0,23.0,88.89,4270563,NEAR EAST,17820.0,KWT2020-04-29,2020-04-29,Member,Member,17,Apr,Wednesday,20200429,0.2,0.0,0.0,239.6,4.0,All_Others,1360.0,12.0,True
3362,KWT,Kuwait,2020-05-06,5804.0,40.0,88.89,4270563,NEAR EAST,17820.0,KWT2020-05-06,2020-05-06,Member,Member,18,May,Wednesday,20200506,0.3,0.0,0.0,239.6,4.0,All_Others,2364.0,17.0,True
3363,KWT,Kuwait,2020-05-13,10277.0,75.0,100.0,4270563,NEAR EAST,17820.0,KWT2020-05-13,2020-05-13,Member,Member,19,May,Wednesday,20200513,0.6,0.0,0.0,239.6,5.0,All_Others,4473.0,35.0,True
3364,KWT,Kuwait,2020-05-20,16764.0,121.0,100.0,4270563,NEAR EAST,17820.0,KWT2020-05-20,2020-05-20,Member,Member,20,May,Wednesday,20200520,0.9,0.0,0.0,239.6,5.0,All_Others,6487.0,46.0,True
